customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,row_status,row_error,score_probability,prediction,threshold,model_name,model_version
3162-KKZXO,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,No,success,,0.3632959560639909,1.0,0.31,churn_hist_gradient_boosting,v1
8873-GLDMH,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,No,success,,0.5851619591296219,1.0,0.31,churn_hist_gradient_boosting,v1
5696-JVVQY,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,No,success,,0.020932355602399904,0.0,0.31,churn_hist_gradient_boosting,v1
8946-BFWSG,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1573.05,No,success,,0.00617382713709426,0.0,0.31,churn_hist_gradient_boosting,v1
0547-HURJB,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,No,success,,0.12760011421264122,0.0,0.31,churn_hist_gradient_boosting,v1
8904-OPDCK,Male,1,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,No,success,,0.17354994010147004,0.0,0.31,churn_hist_gradient_boosting,v1
8845-LWKGE,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,No,success,,0.08451269122088301,0.0,0.31,churn_hist_gradient_boosting,v1
0691-NIKRI,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,No,success,,0.31538753085474447,1.0,0.31,churn_hist_gradient_boosting,v1
5022-JNQEQ,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,No,success,,0.5579302327301547,1.0,0.31,churn_hist_gradient_boosting,v1
3249-VHRIP,Female,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2748.7,No,success,,0.025276122796471016,0.0,0.31,churn_hist_gradient_boosting,v1
3736-BLEPA,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,No,success,,0.08028994051385438,0.0,0.31,churn_hist_gradient_boosting,v1
4701-LKOZD,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,No,success,,0.032085722793964516,0.0,0.31,churn_hist_gradient_boosting,v1
6603-QWSPR,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,No,success,,0.12070427559761679,0.0,0.31,churn_hist_gradient_boosting,v1
9921-QFQUL,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,No,success,,0.2650725645332001,0.0,0.31,churn_hist_gradient_boosting,v1
1929-ZCBHE,Male,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,No,success,,0.06335244953631995,0.0,0.31,churn_hist_gradient_boosting,v1
4378-MYPGO,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,No,success,,0.1074289699881291,0.0,0.31,churn_hist_gradient_boosting,v1
4129-LYCOI,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,No,success,,0.18888415941063377,0.0,0.31,churn_hist_gradient_boosting,v1
7798-JVXYM,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,No,success,,0.4208900525658717,1.0,0.31,churn_hist_gradient_boosting,v1
8647-SDTWQ,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,No,success,,0.4292356471862553,1.0,0.31,churn_hist_gradient_boosting,v1
2696-ECXKC,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,No,success,,0.16653098314294204,0.0,0.31,churn_hist_gradient_boosting,v1
2081-KJSQF,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,success,,0.39949808558829375,1.0,0.31,churn_hist_gradient_boosting,v1
3323-CPBWR,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,No,success,,0.3547692551759227,1.0,0.31,churn_hist_gradient_boosting,v1
3384-CTMSF,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,No,success,,0.44350820070458474,1.0,0.31,churn_hist_gradient_boosting,v1
0902-RFHOF,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,730.1,No,success,,0.016489254116998458,0.0,0.31,churn_hist_gradient_boosting,v1
6048-QBXKL,Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,No,success,,0.4980591447959178,1.0,0.31,churn_hist_gradient_boosting,v1
7718-RXDGG,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,No,success,,0.28551225110116485,0.0,0.31,churn_hist_gradient_boosting,v1
1025-FALIX,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,No,success,,0.23951759385307456,0.0,0.31,churn_hist_gradient_boosting,v1
3451-VAWLI,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,730.4,No,success,,0.013993009991015208,0.0,0.31,churn_hist_gradient_boosting,v1
3407-QGWLG,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,No,success,,0.18631871814221918,0.0,0.31,churn_hist_gradient_boosting,v1
2347-WKKAE,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,No,success,,0.37376580483920807,1.0,0.31,churn_hist_gradient_boosting,v1
8735-DCXNF,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,No,success,,0.22029011791099476,0.0,0.31,churn_hist_gradient_boosting,v1
3214-IYUUQ,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,No,success,,0.06799975793111834,0.0,0.31,churn_hist_gradient_boosting,v1
1936-UAFEH,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,No,success,,0.068921747747881,0.0,0.31,churn_hist_gradient_boosting,v1
3587-PMCOY,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,No,success,,0.5108900231553608,1.0,0.31,churn_hist_gradient_boosting,v1
1027-LKKQQ,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,No,success,,0.010455422390524036,0.0,0.31,churn_hist_gradient_boosting,v1
7148-XZPHA,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,No,success,,0.212615582577252,0.0,0.31,churn_hist_gradient_boosting,v1
5309-TAIKL,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,No,success,,0.18258297861606965,0.0,0.31,churn_hist_gradient_boosting,v1
6856-RAURS,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,No,success,,0.6396708196907429,1.0,0.31,churn_hist_gradient_boosting,v1
8778-LMWTJ,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,No,success,,0.583707320234952,1.0,0.31,churn_hist_gradient_boosting,v1
9717-IOAAF,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,No,success,,0.015752251340788767,0.0,0.31,churn_hist_gradient_boosting,v1
2845-KDHVX,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,No,success,,0.010580293528703762,0.0,0.31,churn_hist_gradient_boosting,v1
0848-SOMKO,Male,0,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,No,success,,0.015465063245788701,0.0,0.31,churn_hist_gradient_boosting,v1
6734-FQAJX,Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,No,success,,0.1346883453771181,0.0,0.31,churn_hist_gradient_boosting,v1
1535-VTJOQ,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553.0,No,success,,0.01975884159278804,0.0,0.31,churn_hist_gradient_boosting,v1
6368-TZZDT,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85,No,success,,0.03411486807770686,0.0,0.31,churn_hist_gradient_boosting,v1
0943-ZQPXH,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,No,success,,0.2765556750610935,0.0,0.31,churn_hist_gradient_boosting,v1
1293-BSEUN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1482.3,No,success,,0.0027783771530613733,0.0,0.31,churn_hist_gradient_boosting,v1
1302-TPUBN,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,No,success,,0.010003739561475272,0.0,0.31,churn_hist_gradient_boosting,v1
2378-VTKDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,No,success,,0.365120933693922,1.0,0.31,churn_hist_gradient_boosting,v1
0927-CNGRH,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,success,,0.33454149261403543,1.0,0.31,churn_hist_gradient_boosting,v1
8608-OZTLB,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,No,success,,0.08507795547537031,0.0,0.31,churn_hist_gradient_boosting,v1
2335-GSODA,Male,0,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,No,success,,0.01813274777963789,0.0,0.31,churn_hist_gradient_boosting,v1
1952-DVVSW,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,No,success,,0.03911123003511228,0.0,0.31,churn_hist_gradient_boosting,v1
6656-GULJQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,No,success,,0.010776222274939845,0.0,0.31,churn_hist_gradient_boosting,v1
9853-JFZDU,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,No,success,,0.15007426584414993,0.0,0.31,churn_hist_gradient_boosting,v1
3777-XROBG,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,No,success,,0.016691565638957597,0.0,0.31,churn_hist_gradient_boosting,v1
6994-FGRHH,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,No,success,,0.2802597552685382,0.0,0.31,churn_hist_gradient_boosting,v1
4000-VGMQP,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,No,success,,0.10744618033401203,0.0,0.31,churn_hist_gradient_boosting,v1
3999-WRNGR,Female,0,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,No,success,,0.2902123075828629,0.0,0.31,churn_hist_gradient_boosting,v1
3466-RITXD,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No,success,,0.311227086785195,1.0,0.31,churn_hist_gradient_boosting,v1
2680-XKKNJ,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,No,success,,0.07268677058252941,0.0,0.31,churn_hist_gradient_boosting,v1
2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,No,success,,0.40292711246784607,1.0,0.31,churn_hist_gradient_boosting,v1
7994-XIRTR,Male,1,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,No,success,,0.06261457588624272,0.0,0.31,churn_hist_gradient_boosting,v1
2101-RANCD,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,No,success,,0.38549719425610196,1.0,0.31,churn_hist_gradient_boosting,v1
7921-BEPCI,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,No,success,,0.005884311735709238,0.0,0.31,churn_hist_gradient_boosting,v1
8510-TMWYB,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,No,success,,0.028338140682594222,0.0,0.31,churn_hist_gradient_boosting,v1
3258-ZKPAI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,No,success,,0.018835608352171275,0.0,0.31,churn_hist_gradient_boosting,v1
1428-IEDPR,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,No,success,,0.13663471802236601,0.0,0.31,churn_hist_gradient_boosting,v1
5298-GSTLM,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,No,success,,0.21225562813600843,0.0,0.31,churn_hist_gradient_boosting,v1
4450-YOOHP,Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,No,success,,0.2370082757902182,0.0,0.31,churn_hist_gradient_boosting,v1
6728-CZFEI,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,No,success,,0.07983765835100073,0.0,0.31,churn_hist_gradient_boosting,v1
3653-NCRDJ,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,No,success,,0.028036464806556846,0.0,0.31,churn_hist_gradient_boosting,v1
6121-TNHBO,Female,1,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,No,success,,0.04847137409025416,0.0,0.31,churn_hist_gradient_boosting,v1
5119-NZPTV,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,No,success,,0.6418524582853399,1.0,0.31,churn_hist_gradient_boosting,v1
6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,No,success,,0.040902859229491315,0.0,0.31,churn_hist_gradient_boosting,v1
3472-QPRCH,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,No,success,,0.013601812768461835,0.0,0.31,churn_hist_gradient_boosting,v1
8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,No,success,,0.10237576539532572,0.0,0.31,churn_hist_gradient_boosting,v1
9610-WCESF,Male,0,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,success,,0.034011378968807224,0.0,0.31,churn_hist_gradient_boosting,v1
2486-WYVVE,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,No,success,,0.13379610901865804,0.0,0.31,churn_hist_gradient_boosting,v1
3865-ZYKAD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No,success,,0.2066204859030855,0.0,0.31,churn_hist_gradient_boosting,v1
1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,No,success,,0.1628818830862299,0.0,0.31,churn_hist_gradient_boosting,v1
2999-AANRQ,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,No,success,,0.02032829007213709,0.0,0.31,churn_hist_gradient_boosting,v1
8668-KNZTI,Male,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,No,success,,0.06236511743618909,0.0,0.31,churn_hist_gradient_boosting,v1
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,No,success,,0.0036884298470705847,0.0,0.31,churn_hist_gradient_boosting,v1
9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,success,,0.0483042802086992,0.0,0.31,churn_hist_gradient_boosting,v1
3926-YZVVX,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,No,success,,0.05365187984955185,0.0,0.31,churn_hist_gradient_boosting,v1
6000-UKLWI,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,No,success,,0.00965101715914766,0.0,0.31,churn_hist_gradient_boosting,v1
6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No,success,,0.029947960845503514,0.0,0.31,churn_hist_gradient_boosting,v1
2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,No,success,,0.09699442652071008,0.0,0.31,churn_hist_gradient_boosting,v1
3266-FTKHB,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,No,success,,0.013492075437317015,0.0,0.31,churn_hist_gradient_boosting,v1
8221-EQDGL,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,No,success,,0.09485072250790623,0.0,0.31,churn_hist_gradient_boosting,v1
2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,No,success,,0.010988791743510954,0.0,0.31,churn_hist_gradient_boosting,v1
0298-XACET,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,No,success,,0.015597152292036074,0.0,0.31,churn_hist_gradient_boosting,v1
7560-QJAVJ,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No,success,,0.027251683138603114,0.0,0.31,churn_hist_gradient_boosting,v1
2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,No,success,,0.020855836073589377,0.0,0.31,churn_hist_gradient_boosting,v1
9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No,success,,0.4305222667339665,1.0,0.31,churn_hist_gradient_boosting,v1
2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,success,,0.5654556275645084,1.0,0.31,churn_hist_gradient_boosting,v1
