AdditionalInternetServicesCount,Churn,Contract,Dependents,InternetService,MC_x_Additional,MC_x_Streaming,MonthlyCharges,PaperlessBilling,Partner,PaymentMethod_bin_3,SeniorCitizenRelevel,StreamingServicesCount,tenure
0.0,No,One year,No,No,0.0,0.0,19.7,Yes,No,Mailed check,No,0.0,20
0.0,No,One year,No,No,0.0,0.0,19.85,Yes,No,Automatic,No,0.0,51
3.0,No,One year,No,DSL,181.5,0.0,60.5,Yes,Yes,Automatic,No,0.0,51
0.0,No,Two year,Yes,No,0.0,0.0,19.55,No,Yes,Mailed check,No,0.0,13
0.0,No,Month-to-month,No,No,0.0,0.0,20.9,No,No,Mailed check,No,0.0,1
0.0,No,Month-to-month,Yes,No,0.0,0.0,21.05,Yes,No,Mailed check,No,0.0,1
4.0,No,One year,No,DSL,286.0,0.0,71.5,No,No,Electronic check,No,0.0,63
0.0,No,Month-to-month,No,DSL,0.0,54.65,54.65,No,No,Mailed check,No,1.0,3
0.0,No,Two year,No,No,0.0,0.0,19.2,No,No,Automatic,No,0.0,46
0.0,No,Month-to-month,No,DSL,0.0,0.0,49.8,Yes,No,Automatic,No,0.0,1
0.0,No,Two year,Yes,No,0.0,0.0,20.5,No,Yes,Automatic,No,0.0,71
1.0,No,Month-to-month,Yes,Fiber optic,90.4,90.4,90.4,Yes,Yes,Automatic,No,1.0,55
3.0,No,One year,No,Fiber optic,270.75,0.0,90.25,Yes,No,Automatic,No,0.0,70
2.0,No,Two year,Yes,Fiber optic,209.2,209.2,104.6,No,Yes,Automatic,No,2.0,67
1.0,No,Month-to-month,No,DSL,50.2,0.0,50.2,No,Yes,Automatic,No,0.0,14
2.0,No,Month-to-month,Yes,Fiber optic,191.0,95.5,95.5,Yes,Yes,Automatic,No,1.0,20
0.0,No,Month-to-month,Yes,Fiber optic,0.0,190.8,95.4,Yes,Yes,Automatic,No,2.0,49
3.0,No,Two year,No,Fiber optic,303.9,101.3,101.3,Yes,No,Automatic,No,1.0,72
1.0,No,Month-to-month,No,DSL,53.1,0.0,53.1,No,Yes,Electronic check,No,0.0,46
2.0,No,Month-to-month,No,Fiber optic,169.7,0.0,84.85,Yes,No,Automatic,No,0.0,24
2.0,No,Month-to-month,Yes,DSL,68.5,0.0,34.25,No,Yes,Electronic check,No,0.0,5
3.0,No,Month-to-month,Yes,Fiber optic,265.79999999999995,0.0,88.6,No,Yes,Automatic,No,0.0,33
2.0,No,One year,No,DSL,120.3,0.0,60.15,Yes,No,Automatic,No,0.0,42
2.0,No,One year,No,Fiber optic,199.9,199.9,99.95,Yes,No,Automatic,No,2.0,23
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,70.7,No,No,Automatic,No,0.0,8
2.0,No,One year,No,DSL,109.6,0.0,54.8,Yes,No,Mailed check,No,0.0,66
1.0,No,Month-to-month,No,DSL,54.8,0.0,54.8,No,No,Automatic,Yes,0.0,24
2.0,No,One year,No,Fiber optic,200.6,200.6,100.3,Yes,No,Mailed check,No,2.0,53
2.0,No,Two year,No,DSL,107.2,107.2,53.6,No,No,Electronic check,No,2.0,60
0.0,No,One year,No,No,0.0,0.0,19.35,Yes,No,Automatic,No,0.0,20
0.0,No,Month-to-month,Yes,Fiber optic,0.0,85.6,85.6,No,Yes,Electronic check,No,1.0,23
3.0,No,Two year,Yes,DSL,242.39999999999998,161.6,80.8,Yes,Yes,Electronic check,No,2.0,72
0.0,No,Two year,No,No,0.0,0.0,19.6,No,No,Mailed check,No,0.0,21
1.0,No,Month-to-month,No,Fiber optic,90.7,90.7,90.7,Yes,No,Electronic check,Yes,1.0,31
3.0,No,Two year,No,DSL,209.25,69.75,69.75,No,No,Mailed check,No,1.0,57
0.0,No,Two year,Yes,No,0.0,0.0,20.0,Yes,Yes,Automatic,No,0.0,45
2.0,No,Month-to-month,No,Fiber optic,190.5,95.25,95.25,Yes,No,Electronic check,No,1.0,10
0.0,No,Month-to-month,Yes,No,0.0,0.0,19.95,No,No,Mailed check,No,0.0,14
2.0,No,One year,No,DSL,161.7,161.7,80.85,No,Yes,Mailed check,No,2.0,27
2.0,No,Two year,Yes,Fiber optic,186.6,93.3,93.3,Yes,Yes,Automatic,No,1.0,69
2.0,No,Two year,Yes,DSL,92.7,46.35,46.35,Yes,Yes,Automatic,No,1.0,35
2.0,No,One year,Yes,DSL,157.5,157.5,78.75,No,Yes,Automatic,No,2.0,45
1.0,No,Month-to-month,No,Fiber optic,83.55,83.55,83.55,Yes,No,Electronic check,No,1.0,17
0.0,No,One year,No,No,0.0,0.0,19.6,No,No,Mailed check,No,0.0,22
3.0,No,Two year,Yes,DSL,203.54999999999998,67.85,67.85,No,Yes,Mailed check,No,1.0,67
2.0,No,Two year,Yes,Fiber optic,211.3,211.3,105.65,Yes,Yes,Automatic,No,2.0,67
1.0,No,Month-to-month,No,Fiber optic,75.5,0.0,75.5,No,No,Automatic,Yes,0.0,9
0.0,No,Month-to-month,No,No,0.0,0.0,20.15,No,No,Mailed check,No,0.0,5
2.0,No,Two year,No,DSL,90.4,45.2,45.2,No,No,Automatic,No,1.0,54
4.0,No,Two year,Yes,DSL,317.0,79.25,79.25,Yes,Yes,Automatic,No,1.0,70
3.0,No,Month-to-month,Yes,DSL,257.1,171.4,85.7,No,Yes,Electronic check,No,2.0,53
0.0,No,One year,Yes,No,0.0,0.0,20.1,No,No,Automatic,No,0.0,31
3.0,No,Month-to-month,Yes,DSL,185.39999999999998,0.0,61.8,No,Yes,Automatic,No,0.0,13
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,49.9,No,Yes,Mailed check,No,0.0,28
0.0,No,Two year,No,No,0.0,0.0,20.4,No,Yes,Automatic,No,0.0,38
2.0,No,One year,No,DSL,150.8,150.8,75.4,Yes,Yes,Mailed check,No,2.0,52
4.0,No,Two year,Yes,Fiber optic,432.6,216.3,108.15,No,Yes,Mailed check,No,2.0,62
1.0,No,Month-to-month,No,Fiber optic,86.25,86.25,86.25,Yes,No,Electronic check,No,1.0,16
1.0,No,One year,No,Fiber optic,95.7,191.4,95.7,No,No,Electronic check,No,2.0,12
4.0,No,Two year,Yes,Fiber optic,467.4,233.7,116.85,Yes,Yes,Automatic,No,2.0,72
2.0,No,One year,No,Fiber optic,211.5,211.5,105.75,No,No,Automatic,Yes,2.0,71
0.0,No,One year,No,No,0.0,0.0,20.15,No,Yes,Mailed check,No,0.0,24
0.0,No,Two year,No,No,0.0,0.0,19.6,No,No,Mailed check,No,0.0,15
2.0,No,Month-to-month,Yes,DSL,121.9,0.0,60.95,No,No,Automatic,No,0.0,2
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,25.05,No,Yes,Mailed check,No,0.0,5
3.0,No,One year,Yes,DSL,180.89999999999998,0.0,60.3,Yes,Yes,Automatic,No,0.0,41
2.0,No,Month-to-month,Yes,DSL,127.9,63.95,63.95,Yes,No,Electronic check,No,1.0,43
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,74.3,No,Yes,Electronic check,Yes,0.0,1
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,70.6,Yes,No,Mailed check,Yes,0.0,1
4.0,No,Two year,No,DSL,362.2,181.1,90.55,No,Yes,Automatic,No,2.0,71
0.0,No,Two year,No,No,0.0,0.0,19.45,No,No,Mailed check,No,0.0,7
3.0,No,Month-to-month,No,DSL,193.35000000000002,0.0,64.45,No,No,Automatic,Yes,0.0,28
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,69.65,No,No,Electronic check,Yes,0.0,16
0.0,No,One year,No,No,0.0,0.0,19.5,No,No,Mailed check,No,0.0,7
3.0,No,Two year,No,Fiber optic,331.5,221.0,110.5,Yes,No,Automatic,No,2.0,69
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,24.7,No,No,Mailed check,No,0.0,1
2.0,No,Month-to-month,No,DSL,154.8,154.8,77.4,Yes,No,Electronic check,No,2.0,3
2.0,No,Month-to-month,No,Fiber optic,170.8,0.0,85.4,Yes,Yes,Automatic,No,0.0,69
4.0,No,Two year,No,DSL,190.4,0.0,47.6,Yes,Yes,Automatic,No,0.0,71
0.0,No,Two year,Yes,No,0.0,0.0,19.4,No,Yes,Mailed check,No,0.0,69
2.0,No,Month-to-month,No,Fiber optic,207.7,207.7,103.85,Yes,No,Electronic check,No,2.0,48
3.0,No,Month-to-month,No,Fiber optic,325.35,216.9,108.45,Yes,No,Automatic,No,2.0,45
1.0,No,Month-to-month,No,Fiber optic,81.0,0.0,81.0,No,No,Automatic,No,0.0,51
4.0,No,Two year,No,DSL,346.6,173.3,86.65,No,No,Automatic,No,2.0,72
2.0,No,Month-to-month,Yes,Fiber optic,185.9,92.95,92.95,Yes,Yes,Electronic check,No,1.0,37
4.0,No,Two year,Yes,DSL,361.4,180.7,90.35,No,Yes,Electronic check,No,2.0,71
0.0,No,Two year,No,No,0.0,0.0,25.15,Yes,No,Automatic,No,0.0,66
2.0,No,One year,Yes,DSL,152.8,152.8,76.4,Yes,Yes,Automatic,No,2.0,51
0.0,No,One year,Yes,No,0.0,0.0,19.55,No,Yes,Automatic,No,0.0,30
0.0,No,Month-to-month,No,Fiber optic,0.0,85.35,85.35,No,No,Electronic check,No,1.0,34
0.0,No,Two year,Yes,No,0.0,0.0,24.8,Yes,Yes,Mailed check,No,0.0,64
2.0,No,One year,No,Fiber optic,206.3,206.3,103.15,Yes,Yes,Automatic,Yes,2.0,65
3.0,No,Month-to-month,No,Fiber optic,302.25,100.75,100.75,No,No,Mailed check,No,1.0,47
2.0,No,Two year,Yes,Fiber optic,188.2,94.1,94.1,No,Yes,Automatic,No,1.0,67
0.0,No,One year,Yes,No,0.0,0.0,19.35,No,No,Automatic,No,0.0,39
0.0,No,Month-to-month,No,No,0.0,0.0,19.9,No,No,Mailed check,No,0.0,14
1.0,No,Month-to-month,No,Fiber optic,101.05,202.1,101.05,Yes,No,Electronic check,Yes,2.0,56
1.0,No,One year,No,DSL,59.1,59.1,59.1,No,No,Automatic,No,1.0,14
2.0,No,One year,Yes,DSL,111.7,0.0,55.85,Yes,Yes,Mailed check,No,0.0,16
2.0,No,Month-to-month,Yes,Fiber optic,212.1,212.1,106.05,Yes,Yes,Electronic check,No,2.0,70
3.0,No,Two year,No,DSL,252.29999999999998,168.2,84.1,Yes,Yes,Automatic,Yes,2.0,72
1.0,No,Month-to-month,Yes,Fiber optic,75.3,0.0,75.3,Yes,Yes,Automatic,No,0.0,23
0.0,No,Month-to-month,Yes,No,0.0,0.0,24.7,No,No,Mailed check,No,0.0,21
1.0,No,One year,No,DSL,55.8,0.0,55.8,No,No,Electronic check,No,0.0,36
3.0,No,Two year,No,DSL,119.10000000000001,0.0,39.7,No,No,Automatic,No,0.0,50
1.0,No,Month-to-month,Yes,DSL,29.5,0.0,29.5,Yes,Yes,Automatic,No,0.0,48
0.0,No,Two year,Yes,No,0.0,0.0,20.15,No,No,Automatic,No,0.0,50
4.0,No,Two year,No,DSL,318.2,79.55,79.55,No,Yes,Automatic,No,1.0,72
0.0,No,Month-to-month,Yes,No,0.0,0.0,24.8,No,No,Automatic,No,0.0,10
0.0,No,Month-to-month,No,No,0.0,0.0,19.65,No,No,Mailed check,No,0.0,18
1.0,No,Month-to-month,No,Fiber optic,94.05,188.1,94.05,Yes,No,Electronic check,No,2.0,9
1.0,No,Month-to-month,No,Fiber optic,90.75,90.75,90.75,No,No,Mailed check,No,1.0,2
1.0,No,Month-to-month,No,Fiber optic,78.85,0.0,78.85,Yes,Yes,Automatic,No,0.0,40
1.0,No,One year,No,Fiber optic,99.5,199.0,99.5,No,Yes,Automatic,No,2.0,69
1.0,No,Month-to-month,Yes,Fiber optic,80.55,0.0,80.55,Yes,No,Automatic,No,0.0,18
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,70.2,Yes,Yes,Electronic check,Yes,0.0,11
1.0,No,One year,Yes,DSL,59.45,59.45,59.45,No,Yes,Automatic,No,1.0,55
2.0,No,Month-to-month,No,Fiber optic,186.7,93.35,93.35,Yes,Yes,Electronic check,No,1.0,33
0.0,No,Month-to-month,No,DSL,0.0,0.0,44.95,No,No,Automatic,No,0.0,46
0.0,No,Two year,No,No,0.0,0.0,26.1,No,No,Automatic,No,0.0,34
0.0,No,Month-to-month,No,No,0.0,0.0,20.2,No,No,Electronic check,No,0.0,3
0.0,No,Two year,Yes,No,0.0,0.0,21.25,No,Yes,Mailed check,No,0.0,30
2.0,No,One year,No,DSL,118.8,0.0,59.4,No,No,Electronic check,No,0.0,33
2.0,No,One year,Yes,Fiber optic,190.0,95.0,95.0,Yes,Yes,Automatic,No,1.0,45
3.0,No,Month-to-month,No,DSL,185.7,0.0,61.9,Yes,No,Mailed check,No,0.0,40
4.0,No,Two year,No,Fiber optic,474.6,237.3,118.65,Yes,No,Electronic check,No,2.0,71
4.0,No,Two year,Yes,DSL,257.8,128.9,64.45,No,Yes,Automatic,No,2.0,72
0.0,No,Month-to-month,Yes,Fiber optic,0.0,80.15,80.15,Yes,Yes,Electronic check,No,1.0,22
0.0,No,One year,Yes,No,0.0,0.0,20.2,Yes,Yes,Automatic,No,0.0,46
0.0,No,Two year,Yes,No,0.0,0.0,21.0,No,Yes,Mailed check,No,0.0,55
0.0,No,Month-to-month,No,No,0.0,0.0,20.45,No,No,Mailed check,No,0.0,1
1.0,No,One year,No,DSL,75.85,151.7,75.85,Yes,No,Mailed check,No,2.0,12
1.0,No,Month-to-month,No,Fiber optic,80.45,0.0,80.45,Yes,No,Electronic check,No,0.0,31
1.0,No,Two year,Yes,DSL,75.5,151.0,75.5,Yes,Yes,Electronic check,No,2.0,67
0.0,No,Month-to-month,No,DSL,0.0,0.0,44.45,No,No,Mailed check,No,0.0,1
3.0,No,Month-to-month,Yes,DSL,223.64999999999998,74.55,74.55,Yes,Yes,Automatic,No,1.0,41
3.0,No,Two year,Yes,DSL,144.45,48.15,48.15,No,Yes,Automatic,No,1.0,42
0.0,No,One year,Yes,No,0.0,0.0,19.65,No,Yes,Mailed check,No,0.0,23
0.0,No,Month-to-month,No,No,0.0,0.0,20.15,No,No,Mailed check,No,0.0,1
2.0,No,Month-to-month,No,Fiber optic,213.2,213.2,106.6,Yes,No,Automatic,No,2.0,56
1.0,No,Month-to-month,Yes,Fiber optic,91.0,91.0,91.0,Yes,No,Electronic check,No,1.0,15
0.0,No,Two year,Yes,No,0.0,0.0,25.4,Yes,Yes,Automatic,No,0.0,12
3.0,No,Two year,Yes,DSL,209.85000000000002,69.95,69.95,No,Yes,Automatic,No,1.0,54
0.0,No,Month-to-month,No,DSL,0.0,133.7,66.85,Yes,No,Electronic check,No,2.0,7
0.0,No,Month-to-month,Yes,No,0.0,0.0,20.15,No,Yes,Electronic check,No,0.0,16
2.0,No,One year,Yes,DSL,129.7,64.85,64.85,No,No,Mailed check,No,1.0,21
1.0,No,Two year,No,DSL,74.85,149.7,74.85,No,Yes,Electronic check,Yes,2.0,30
1.0,No,Month-to-month,No,DSL,50.5,0.0,50.5,Yes,No,Mailed check,No,0.0,3
1.0,No,Month-to-month,No,Fiber optic,72.9,0.0,72.9,No,No,Electronic check,No,0.0,11
4.0,No,One year,No,Fiber optic,460.2,230.1,115.05,Yes,No,Automatic,No,2.0,62
0.0,No,Month-to-month,No,No,0.0,0.0,19.0,No,No,Electronic check,No,0.0,18
0.0,No,Month-to-month,Yes,No,0.0,0.0,19.55,No,No,Mailed check,No,0.0,6
1.0,No,One year,No,Fiber optic,101.1,202.2,101.1,Yes,No,Electronic check,No,2.0,46
0.0,No,Month-to-month,No,Fiber optic,0.0,84.1,84.1,Yes,No,Electronic check,No,1.0,21
0.0,No,Two year,No,No,0.0,0.0,24.15,Yes,No,Automatic,No,0.0,68
0.0,No,Month-to-month,No,DSL,0.0,0.0,50.1,Yes,No,Electronic check,No,0.0,1
1.0,No,Month-to-month,No,Fiber optic,74.6,0.0,74.6,Yes,Yes,Electronic check,No,0.0,25
0.0,No,Two year,Yes,No,0.0,0.0,19.75,No,No,Mailed check,No,0.0,24
2.0,No,One year,No,Fiber optic,213.6,213.6,106.8,Yes,Yes,Automatic,No,2.0,51
3.0,No,Two year,Yes,DSL,253.5,169.0,84.5,Yes,Yes,Electronic check,No,2.0,57
0.0,No,Two year,No,No,0.0,0.0,25.05,No,No,Automatic,No,0.0,15
4.0,No,Two year,Yes,DSL,334.8,167.4,83.7,Yes,Yes,Automatic,No,2.0,72
2.0,No,Month-to-month,No,Fiber optic,193.2,96.6,96.6,No,Yes,Automatic,No,1.0,28
4.0,No,Two year,Yes,Fiber optic,404.4,101.1,101.1,Yes,Yes,Automatic,No,1.0,70
0.0,No,One year,No,No,0.0,0.0,20.2,No,No,Mailed check,No,0.0,13
4.0,No,One year,No,Fiber optic,376.2,0.0,94.05,Yes,Yes,Electronic check,Yes,0.0,59
3.0,No,Two year,No,DSL,243.0,162.0,81.0,No,Yes,Mailed check,No,2.0,62
3.0,No,One year,No,DSL,180.75,0.0,60.25,Yes,No,Electronic check,No,0.0,21
1.0,No,Month-to-month,No,DSL,60.85,60.85,60.85,No,No,Electronic check,No,1.0,2
0.0,No,Month-to-month,No,DSL,0.0,0.0,43.95,No,No,Automatic,No,0.0,1
1.0,No,Month-to-month,No,Fiber optic,86.05,86.05,86.05,No,No,Electronic check,No,1.0,4
0.0,No,One year,No,No,0.0,0.0,20.25,No,No,Automatic,No,0.0,19
0.0,No,Two year,Yes,No,0.0,0.0,19.4,Yes,Yes,Automatic,No,0.0,67
3.0,No,Two year,No,Fiber optic,307.95000000000005,102.65,102.65,Yes,Yes,Automatic,Yes,1.0,72
0.0,No,Two year,No,No,0.0,0.0,19.9,No,Yes,Automatic,No,0.0,53
0.0,No,One year,No,No,0.0,0.0,19.55,No,No,Electronic check,No,0.0,5
3.0,No,Two year,No,Fiber optic,286.5,95.5,95.5,Yes,Yes,Automatic,Yes,1.0,71
3.0,No,One year,Yes,DSL,252.45000000000002,168.3,84.15,Yes,Yes,Automatic,No,2.0,50
2.0,No,Two year,Yes,Fiber optic,206.4,206.4,103.2,Yes,Yes,Electronic check,No,2.0,56
1.0,No,Month-to-month,No,DSL,50.2,0.0,50.2,Yes,No,Automatic,No,0.0,2
0.0,No,Two year,Yes,No,0.0,0.0,19.95,No,Yes,Automatic,No,0.0,46
4.0,No,Two year,No,Fiber optic,465.0,232.5,116.25,Yes,Yes,Electronic check,No,2.0,71
1.0,No,Month-to-month,No,DSL,31.2,0.0,31.2,Yes,No,Electronic check,No,0.0,29
0.0,No,Two year,Yes,No,0.0,0.0,24.45,No,Yes,Automatic,No,0.0,69
3.0,No,Two year,No,DSL,252.60000000000002,168.4,84.2,No,Yes,Automatic,No,2.0,71
4.0,No,Two year,No,DSL,342.6,171.3,85.65,Yes,Yes,Automatic,Yes,2.0,56
0.0,No,One year,Yes,No,0.0,0.0,21.2,Yes,No,Mailed check,No,0.0,56
0.0,No,One year,No,No,0.0,0.0,25.55,No,Yes,Mailed check,No,0.0,28
0.0,No,Month-to-month,Yes,No,0.0,0.0,20.2,No,Yes,Mailed check,No,0.0,19
1.0,No,Month-to-month,No,DSL,63.85,63.85,63.85,No,Yes,Electronic check,No,1.0,66
2.0,No,One year,Yes,DSL,123.9,0.0,61.95,Yes,Yes,Mailed check,No,0.0,17
0.0,No,Two year,Yes,No,0.0,0.0,25.75,No,Yes,Mailed check,No,0.0,52
1.0,No,One year,No,DSL,58.2,58.2,58.2,No,No,Electronic check,No,1.0,19
4.0,No,One year,No,DSL,343.4,171.7,85.85,No,No,Automatic,No,2.0,36
4.0,No,One year,Yes,Fiber optic,419.6,104.9,104.9,Yes,Yes,Automatic,No,1.0,72
2.0,No,One year,No,Fiber optic,199.7,199.7,99.85,Yes,No,Electronic check,Yes,2.0,34
0.0,No,Month-to-month,No,No,0.0,0.0,19.55,Yes,Yes,Automatic,No,0.0,8
2.0,No,Two year,No,Fiber optic,208.0,208.0,104.0,No,No,Electronic check,No,2.0,69
2.0,No,One year,No,Fiber optic,208.8,208.8,104.4,Yes,Yes,Mailed check,No,2.0,50
0.0,No,One year,No,No,0.0,0.0,19.5,No,No,Mailed check,No,0.0,10
0.0,No,Two year,Yes,No,0.0,0.0,25.25,No,Yes,Automatic,No,0.0,12
3.0,No,Two year,No,DSL,149.55,49.85,49.85,Yes,Yes,Automatic,No,1.0,70
3.0,No,Month-to-month,No,Fiber optic,326.85,217.9,108.95,Yes,No,Automatic,Yes,2.0,64
4.0,No,Two year,Yes,DSL,359.6,179.8,89.9,No,Yes,Automatic,No,2.0,66
3.0,No,Two year,Yes,DSL,246.0,164.0,82.0,Yes,Yes,Automatic,No,2.0,71
0.0,No,Month-to-month,No,Fiber optic,0.0,179.9,89.95,No,No,Electronic check,Yes,2.0,20
3.0,No,Two year,No,DSL,238.04999999999998,158.7,79.35,Yes,Yes,Automatic,No,2.0,72
4.0,No,Two year,Yes,DSL,256.2,0.0,64.05,No,Yes,Automatic,No,0.0,71
1.0,No,Month-to-month,Yes,Fiber optic,101.15,202.3,101.15,Yes,Yes,Automatic,No,2.0,38
1.0,No,One year,No,DSL,39.1,39.1,39.1,Yes,No,Electronic check,No,1.0,33
2.0,No,Two year,Yes,DSL,69.2,0.0,34.6,No,Yes,Mailed check,No,0.0,23
0.0,No,One year,Yes,No,0.0,0.0,19.55,Yes,Yes,Electronic check,No,0.0,58
2.0,No,Two year,No,Fiber optic,208.9,208.9,104.45,Yes,Yes,Automatic,Yes,2.0,70
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,70.5,No,Yes,Electronic check,No,0.0,4
0.0,No,Two year,Yes,No,0.0,0.0,20.35,No,Yes,Mailed check,No,0.0,45
0.0,No,Two year,Yes,No,0.0,0.0,19.45,No,Yes,Automatic,No,0.0,36
3.0,No,Month-to-month,No,DSL,209.70000000000002,69.9,69.9,Yes,No,Mailed check,No,1.0,54
2.0,No,Two year,Yes,DSL,119.4,0.0,59.7,No,Yes,Mailed check,No,0.0,23
3.0,No,One year,Yes,DSL,235.04999999999998,78.35,78.35,Yes,Yes,Automatic,No,1.0,41
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,71.45,Yes,No,Mailed check,Yes,0.0,5
2.0,No,One year,Yes,DSL,91.7,45.85,45.85,Yes,Yes,Automatic,No,1.0,27
1.0,No,Month-to-month,No,Fiber optic,95.85,191.7,95.85,Yes,No,Electronic check,No,2.0,1
2.0,No,Two year,Yes,DSL,71.4,0.0,35.7,No,Yes,Automatic,No,0.0,67
4.0,No,Two year,Yes,DSL,358.2,179.1,89.55,Yes,Yes,Automatic,Yes,2.0,72
0.0,No,Two year,Yes,No,0.0,0.0,24.95,Yes,Yes,Automatic,No,0.0,56
0.0,No,One year,Yes,No,0.0,0.0,24.85,No,Yes,Electronic check,No,0.0,44
1.0,No,Month-to-month,No,Fiber optic,100.8,201.6,100.8,Yes,Yes,Electronic check,Yes,2.0,66
2.0,No,Two year,No,Fiber optic,210.7,210.7,105.35,No,Yes,Automatic,No,2.0,69
0.0,No,Two year,No,No,0.0,0.0,19.65,No,No,Automatic,No,0.0,40
1.0,No,Month-to-month,Yes,DSL,54.45,0.0,54.45,Yes,Yes,Automatic,No,0.0,30
1.0,No,Month-to-month,No,DSL,70.5,141.0,70.5,No,No,Mailed check,No,2.0,11
0.0,No,One year,No,No,0.0,0.0,20.1,No,No,Automatic,No,0.0,15
1.0,No,Month-to-month,No,DSL,69.35,138.7,69.35,Yes,No,Electronic check,No,2.0,11
0.0,No,One year,Yes,No,0.0,0.0,19.8,No,Yes,Automatic,No,0.0,64
4.0,No,Two year,No,DSL,297.6,74.4,74.4,No,Yes,Automatic,Yes,1.0,72
4.0,No,Two year,No,Fiber optic,372.2,0.0,93.05,Yes,Yes,Automatic,Yes,0.0,72
1.0,No,Month-to-month,Yes,DSL,51.2,0.0,51.2,No,No,Mailed check,No,0.0,1
4.0,No,One year,Yes,DSL,262.4,0.0,65.6,No,No,Automatic,No,0.0,15
2.0,No,One year,No,DSL,161.1,161.1,80.55,No,No,Automatic,No,2.0,60
2.0,No,One year,No,DSL,105.4,0.0,52.7,No,No,Mailed check,No,0.0,56
0.0,No,Two year,No,No,0.0,0.0,20.85,No,No,Mailed check,No,0.0,8
0.0,No,Month-to-month,No,DSL,0.0,0.0,52.15,Yes,Yes,Automatic,No,0.0,49
4.0,No,Two year,No,Fiber optic,459.8,229.9,114.95,Yes,No,Automatic,No,2.0,70
3.0,No,One year,No,Fiber optic,313.35,208.9,104.45,Yes,Yes,Automatic,Yes,2.0,52
4.0,No,Two year,No,Fiber optic,454.6,227.3,113.65,Yes,Yes,Automatic,No,2.0,72
0.0,No,Two year,No,No,0.0,0.0,20.6,Yes,No,Automatic,No,0.0,40
0.0,No,Month-to-month,No,Fiber optic,0.0,183.1,91.55,Yes,No,Electronic check,Yes,2.0,40
1.0,No,Month-to-month,Yes,DSL,49.85,0.0,49.85,Yes,No,Electronic check,No,0.0,1
0.0,No,One year,No,No,0.0,0.0,19.8,No,Yes,Automatic,No,0.0,30
2.0,No,Month-to-month,No,Fiber optic,208.3,208.3,104.15,No,Yes,Electronic check,Yes,2.0,44
1.0,No,Month-to-month,No,DSL,48.2,0.0,48.2,Yes,No,Electronic check,Yes,0.0,7
0.0,No,Two year,No,No,0.0,0.0,25.1,Yes,No,Automatic,Yes,0.0,72
1.0,No,Month-to-month,No,Fiber optic,100.15,200.3,100.15,Yes,No,Automatic,Yes,2.0,8
2.0,No,Month-to-month,Yes,DSL,111.8,0.0,55.9,No,No,Mailed check,No,0.0,3
2.0,No,Month-to-month,No,DSL,128.8,64.4,64.4,Yes,Yes,Automatic,Yes,1.0,8
1.0,No,Month-to-month,No,Fiber optic,85.3,85.3,85.3,Yes,No,Mailed check,No,1.0,5
3.0,No,Two year,Yes,Fiber optic,322.35,214.9,107.45,No,Yes,Mailed check,No,2.0,72
4.0,No,Two year,Yes,DSL,365.2,182.6,91.3,No,Yes,Automatic,No,2.0,54
3.0,No,Two year,No,DSL,257.85,171.9,85.95,No,Yes,Automatic,No,2.0,72
0.0,No,Month-to-month,No,DSL,0.0,0.0,45.2,No,No,Electronic check,Yes,0.0,1
1.0,No,Two year,Yes,Fiber optic,79.2,0.0,79.2,Yes,Yes,Automatic,No,0.0,69
2.0,No,Two year,No,DSL,111.0,0.0,55.5,No,No,Automatic,No,0.0,48
1.0,No,Month-to-month,No,Fiber optic,90.25,90.25,90.25,Yes,Yes,Electronic check,No,1.0,8
4.0,No,Two year,Yes,DSL,365.0,182.5,91.25,Yes,Yes,Mailed check,No,2.0,71
2.0,No,One year,No,Fiber optic,201.8,201.8,100.9,Yes,Yes,Automatic,No,2.0,67
1.0,No,Month-to-month,Yes,Fiber optic,97.7,195.4,97.7,Yes,Yes,Automatic,No,2.0,34
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,69.85,Yes,No,Electronic check,No,0.0,3
2.0,No,One year,Yes,DSL,131.2,65.6,65.6,Yes,Yes,Mailed check,No,1.0,9
3.0,No,One year,Yes,Fiber optic,313.95000000000005,209.3,104.65,Yes,Yes,Automatic,No,2.0,71
1.0,No,Two year,No,Fiber optic,90.45,90.45,90.45,Yes,No,Automatic,No,1.0,57
4.0,No,Two year,No,DSL,254.8,127.4,63.7,Yes,No,Automatic,No,2.0,72
3.0,No,Month-to-month,Yes,Fiber optic,313.5,209.0,104.5,Yes,Yes,Electronic check,Yes,2.0,48
0.0,No,One year,No,No,0.0,0.0,20.1,No,No,Mailed check,No,0.0,18
2.0,No,One year,Yes,Fiber optic,208.6,208.6,104.3,Yes,Yes,Automatic,No,2.0,43
4.0,No,Two year,Yes,DSL,373.0,186.5,93.25,Yes,Yes,Automatic,No,2.0,72
1.0,No,One year,Yes,DSL,73.45,146.9,73.45,Yes,Yes,Automatic,No,2.0,35
